time,biomass,coal,imports,gas,nuclear,other,hydro,solar,wind
2025-11-06 22:00:00+00:00,10.2,0,8.4,57.6,13.3,0,0.0,0.0,10.4
2025-11-06 22:30:00+00:00,11.2,0,9.5,53.4,14.5,0,0.0,0.0,11.3
2025-11-06 23:00:00+00:00,12.3,0,9.6,50.3,15.3,0,0.0,0.0,12.4
2025-11-06 23:30:00+00:00,10.5,0,9.9,50.5,15.9,0,0.0,0.0,13.2
2025-11-07 00:00:00+00:00,10.5,0,9.8,50.1,16.5,0,0.0,0.0,13.1
2025-11-07 00:30:00+00:00,10.6,0,10.2,49.3,16.8,0,0.0,0.0,13.2
2025-11-07 01:00:00+00:00,10.6,0,10.7,48.3,17.3,0,0.0,0.0,13.1
2025-11-07 01:30:00+00:00,10.6,0,11.2,46.6,17.8,0,0.0,0.0,13.9
2025-11-07 02:00:00+00:00,10.7,0,11.3,45.2,18.3,0,0.0,0.0,14.5
2025-11-07 02:30:00+00:00,10.9,0,11.6,44.1,18.6,0,0.0,0.0,14.9
2025-11-07 03:00:00+00:00,10.4,0,11.7,43.8,19.0,0,0.0,0.0,15.1
2025-11-07 03:30:00+00:00,10.3,0,11.8,43.8,19.1,0,0.0,0.0,15.0
2025-11-07 04:00:00+00:00,11.0,0,11.5,42.5,19.3,0,0.0,0.0,15.6
2025-11-07 04:30:00+00:00,12.1,0,10.7,47.3,15.0,0,0.0,0.0,14.8
2025-11-07 05:00:00+00:00,11.9,0,10.6,48.4,14.7,0,0.0,0.0,14.3
2025-11-07 05:30:00+00:00,11.1,0,10.8,49.4,13.7,0,0.0,0.0,14.9
2025-11-07 06:00:00+00:00,10.4,0,10.2,51.5,12.8,0,0.0,0.4,14.7
2025-11-07 06:30:00+00:00,9.8,0,9.5,55.1,12.1,0,0.0,0.0,13.4
2025-11-07 07:00:00+00:00,9.6,0,9.2,55.5,11.8,0,0.0,0.3,13.6
2025-11-07 07:30:00+00:00,9.4,0,10.1,54.6,11.4,0,0.0,0.3,14.2
2025-11-07 08:00:00+00:00,9.3,0,10.3,53.8,11.1,0,0.0,1.4,14.1
2025-11-07 08:30:00+00:00,9.1,0,10.8,52.7,10.4,0,0.0,2.6,14.4
2025-11-07 09:00:00+00:00,9.0,0,10.6,51.8,9.8,0,0.0,3.8,15.0
2025-11-07 09:30:00+00:00,8.8,0,12.4,49.9,9.4,0,0.0,4.7,14.8
2025-11-07 10:00:00+00:00,8.6,0,12.3,49.0,9.2,0,0.0,5.4,15.4
2025-11-07 10:30:00+00:00,8.4,0,12.0,48.4,9.0,0,0.0,6.0,16.1
2025-11-07 11:00:00+00:00,8.4,0,12.0,47.9,9.0,0,0.0,5.8,16.9
2025-11-07 11:30:00+00:00,8.3,0,11.9,47.6,8.9,0,0.0,5.7,17.6
2025-11-07 12:00:00+00:00,8.3,0,11.8,47.5,8.8,0,0.0,5.6,17.9
2025-11-07 12:30:00+00:00,8.3,0,10.8,48.0,8.9,0,0.0,5.4,18.6
2025-11-07 13:00:00+00:00,8.3,0,10.7,48.4,8.9,0,0.0,4.8,19.0
2025-11-07 13:30:00+00:00,8.4,0,9.6,49.6,8.9,0,0.0,4.1,19.4
2025-11-07 14:00:00+00:00,8.8,0,9.5,50.1,8.8,0,0.0,2.9,19.8
2025-11-07 14:30:00+00:00,8.8,0,8.0,51.5,9.0,0,0.0,2.0,20.7
2025-11-07 15:00:00+00:00,8.9,0,8.1,52.3,9.0,0,0.0,1.1,20.6
2025-11-07 15:30:00+00:00,9.0,0,8.1,53.4,9.1,0,0.0,0.4,20.0
2025-11-07 16:00:00+00:00,9.0,0,8.0,53.7,9.0,0,0.0,0.0,20.2
2025-11-07 16:30:00+00:00,9.0,0,8.0,53.8,8.9,0,0.0,0.0,20.2
2025-11-07 17:00:00+00:00,9.0,0,7.9,53.5,8.9,0,0.0,0.0,20.7
2025-11-07 17:30:00+00:00,8.8,0,7.8,52.7,8.7,0,0.0,0.0,21.9
2025-11-07 18:00:00+00:00,8.6,0,7.7,52.4,8.6,0,0.0,0.0,22.6
2025-11-07 18:30:00+00:00,8.5,0,7.7,52.4,8.6,0,0.0,0.0,22.8
2025-11-07 19:00:00+00:00,8.7,0,7.8,52.8,8.7,0,0.0,0.0,22.0
2025-11-07 19:30:00+00:00,8.9,0,7.9,52.8,8.9,0,0.0,0.0,21.5
2025-11-07 20:00:00+00:00,9.1,0,8.1,51.8,9.1,0,0.0,0.0,21.8
2025-11-07 20:30:00+00:00,9.6,0,8.5,49.9,9.5,0,0.0,0.0,22.5
2025-11-07 21:00:00+00:00,9.9,0,8.8,48.4,9.8,0,0.0,0.0,23.1
2025-11-07 21:30:00+00:00,10.5,0,9.3,46.0,10.3,0,0.0,0.0,23.9
2025-11-07 22:00:00+00:00,11.1,0,9.8,44.5,10.9,0,0.0,0.0,23.7
2025-11-07 22:30:00+00:00,11.6,0,12.2,41.4,11.5,0,0.0,0.0,23.3
2025-11-07 23:00:00+00:00,12.0,0,12.7,39.9,11.9,0,0.0,0.1,23.4
2025-11-07 23:30:00+00:00,12.3,0,13.9,39.5,12.1,0,0.0,0.0,22.2
2025-11-08 00:00:00+00:00,12.0,0,13.7,40.8,11.9,0,0.0,0.0,21.6
2025-11-08 00:30:00+00:00,12.1,0,13.4,39.7,12.0,0,0.0,0.0,22.7
2025-11-08 01:00:00+00:00,12.3,0,13.7,38.6,12.2,0,0.0,0.0,23.1
2025-11-08 01:30:00+00:00,12.6,0,14.3,38.5,12.4,0,0.0,0.0,22.1
2025-11-08 02:00:00+00:00,13.0,0,14.8,37.7,12.9,0,0.0,0.0,21.6
2025-11-08 02:30:00+00:00,13.2,0,14.8,38.4,13.2,0,0.0,0.0,20.3
2025-11-08 03:00:00+00:00,12.2,0,15.0,40.1,13.4,0,0.0,0.2,19.2
2025-11-08 03:30:00+00:00,10.9,0,15.3,39.9,13.4,0,0.0,0.0,20.4
2025-11-08 04:00:00+00:00,11.1,0,15.4,38.1,13.6,0,0.0,0.6,21.3
2025-11-08 04:30:00+00:00,11.2,0,12.3,41.9,13.7,0,0.0,0.0,20.8
2025-11-08 05:00:00+00:00,11.1,0,12.2,43.3,13.6,0,0.0,0.0,19.7
2025-11-08 05:30:00+00:00,10.7,0,11.8,45.9,13.1,0,0.0,0.0,18.5
2025-11-08 06:00:00+00:00,10.0,0,11.1,47.8,12.3,0,0.0,0.6,18.2
2025-11-08 06:30:00+00:00,9.3,0,10.2,50.8,11.4,0,0.0,0.0,18.2
2025-11-08 07:00:00+00:00,9.2,0,10.1,50.6,11.2,0,0.0,0.6,18.2
2025-11-08 07:30:00+00:00,9.1,0,12.6,47.5,11.1,0,0.0,1.8,17.9
2025-11-08 08:00:00+00:00,8.9,0,12.7,46.3,10.8,0,0.0,4.4,16.8
2025-11-08 08:30:00+00:00,8.8,0,12.9,45.0,10.8,0,0.0,7.2,15.2
2025-11-08 09:00:00+00:00,8.6,0,12.5,43.5,10.5,0,0.0,10.9,13.9
2025-11-08 09:30:00+00:00,8.4,0,13.4,41.4,10.3,0,0.0,13.4,13.1
2025-11-08 10:00:00+00:00,8.4,0,13.4,39.5,10.3,0,0.0,16.0,12.5
2025-11-08 10:30:00+00:00,8.1,0,12.6,38.9,10.0,0,0.0,17.8,12.5
2025-11-08 11:00:00+00:00,8.1,0,12.4,38.7,9.9,0,0.0,18.2,12.8
2025-11-08 11:30:00+00:00,8.2,0,12.3,40.4,10.0,0,0.0,16.6,12.6
2025-11-08 12:00:00+00:00,8.1,0,12.1,41.5,9.9,0,0.0,16.0,12.4
2025-11-08 12:30:00+00:00,8.0,0,11.9,42.6,9.8,0,0.0,15.2,12.4
2025-11-08 13:00:00+00:00,8.1,0,12.0,43.5,9.9,0,0.0,14.1,12.4
2025-11-08 13:30:00+00:00,8.2,0,11.2,45.3,10.0,0,0.0,12.7,12.5
2025-11-08 14:00:00+00:00,8.2,0,11.2,47.5,10.0,0,0.0,10.6,12.6
2025-11-08 14:30:00+00:00,8.1,0,11.4,50.0,10.0,0,0.0,7.9,12.6
2025-11-08 15:00:00+00:00,8.3,0,11.5,53.1,10.1,0,0.0,4.6,12.3
2025-11-08 15:30:00+00:00,8.2,0,12.2,55.0,10.1,0,0.0,1.7,12.8
2025-11-08 16:00:00+00:00,8.3,0,12.1,55.6,10.1,0,0.0,0.1,13.8
2025-11-08 16:30:00+00:00,8.6,0,11.9,55.2,9.9,0,0.0,0.1,14.4
2025-11-08 17:00:00+00:00,9.3,0,11.6,54.6,9.7,0,0.0,0.1,14.7
2025-11-08 17:30:00+00:00,9.6,0,11.2,54.0,9.6,0,0.0,0.0,15.6
2025-11-08 18:00:00+00:00,9.6,0,11.0,53.2,9.4,0,0.0,0.1,16.8
2025-11-08 18:30:00+00:00,9.8,0,9.7,52.4,9.6,0,0.0,0.0,18.4
2025-11-08 19:00:00+00:00,10.1,0,10.2,51.1,9.9,0,0.0,0.0,18.7
2025-11-08 19:30:00+00:00,10.6,0,9.4,50.6,10.4,0,0.0,0.0,18.9
2025-11-08 20:00:00+00:00,10.9,0,9.8,49.3,10.7,0,0.0,0.0,19.2
2025-11-08 20:30:00+00:00,11.2,0,9.9,48.3,11.0,0,0.0,0.0,19.6
2025-11-08 21:00:00+00:00,11.6,0,10.3,45.4,11.4,0,0.0,0.0,21.3
2025-11-08 21:30:00+00:00,12.2,0,10.8,41.5,12.0,0,0.0,0.0,23.6
2025-11-08 22:00:00+00:00,12.6,0,11.3,39.0,12.4,0,0.0,0.0,24.5
2025-11-08 22:30:00+00:00,13.1,0,15.1,32.3,13.1,0,0.0,0.0,26.3
2025-11-08 23:00:00+00:00,13.5,0,15.6,30.4,13.5,0,0.0,0.1,26.9
2025-11-08 23:30:00+00:00,14.1,0,15.7,28.9,13.9,0,0.1,0.0,27.3
2025-11-09 00:00:00+00:00,14.0,0,15.6,29.4,13.8,0,0.1,0.0,27.0
2025-11-09 00:30:00+00:00,14.1,0,15.0,30.1,13.9,0,0.1,0.0,26.7
2025-11-09 01:00:00+00:00,14.4,0,15.4,29.8,14.1,0,0.1,0.0,26.3
2025-11-09 01:30:00+00:00,14.7,0,15.0,29.6,14.4,0,0.1,0.0,26.3
2025-11-09 02:00:00+00:00,14.3,0,14.7,30.1,14.1,0,0.1,0.1,26.6
2025-11-09 02:30:00+00:00,14.1,0,14.6,30.3,14.0,0,0.1,0.0,26.9
2025-11-09 03:00:00+00:00,14.4,0,14.8,29.6,14.1,0,0.1,0.2,26.8
2025-11-09 03:30:00+00:00,14.3,0,13.6,30.0,14.1,0,0.1,0.0,27.9
2025-11-09 04:00:00+00:00,13.9,0,13.4,28.9,13.8,0,0.1,0.6,29.3
2025-11-09 04:30:00+00:00,13.8,0,12.2,29.7,13.6,0,0.1,0.0,30.6
2025-11-09 05:00:00+00:00,13.7,0,12.1,28.2,13.4,0,0.0,0.0,32.6
2025-11-09 05:30:00+00:00,13.2,0,11.7,28.5,13.0,0,0.0,0.0,33.6
2025-11-09 06:00:00+00:00,12.6,0,11.5,28.9,12.4,0,0.0,0.7,33.9
2025-11-09 06:30:00+00:00,12.1,0,11.0,28.8,12.0,0,0.0,0.0,35.9
2025-11-09 07:00:00+00:00,11.8,0,10.5,28.3,11.7,0,0.0,0.7,37.0
2025-11-09 07:30:00+00:00,11.8,0,10.4,27.7,11.6,0,0.0,0.7,37.8
2025-11-09 08:00:00+00:00,11.7,0,10.3,26.5,11.4,0,0.0,2.7,37.4
2025-11-09 08:30:00+00:00,11.3,0,10.0,25.1,11.1,0,0.0,5.1,37.4
2025-11-09 09:00:00+00:00,11.0,0,9.7,23.8,10.8,0,0.0,6.9,37.8
2025-11-09 09:30:00+00:00,10.4,0,11.0,22.9,10.3,0,0.0,8.4,36.9
2025-11-09 10:00:00+00:00,10.2,0,10.8,23.8,10.0,0,0.0,9.2,36.0
2025-11-09 10:30:00+00:00,10.0,0,10.6,24.7,9.8,0,0.0,9.0,35.8
2025-11-09 11:00:00+00:00,10.0,0,10.6,25.4,9.8,0,0.0,8.7,35.4
2025-11-09 11:30:00+00:00,9.8,0,11.4,27.4,9.6,0,0.0,8.0,33.8
2025-11-09 12:00:00+00:00,9.5,0,11.0,30.5,9.4,0,0.0,6.9,32.7
2025-11-09 12:30:00+00:00,9.7,0,9.3,32.7,9.6,0,0.0,6.4,32.2
2025-11-09 13:00:00+00:00,9.6,0,9.0,35.2,9.4,0,0.0,5.6,31.2
2025-11-09 13:30:00+00:00,9.4,0,8.3,38.8,9.2,0,0.0,4.3,29.8
2025-11-09 14:00:00+00:00,9.1,0,8.0,42.5,9.0,0,0.0,3.0,28.4
2025-11-09 14:30:00+00:00,8.9,0,7.9,46.2,8.8,0,0.0,2.2,26.0
2025-11-09 15:00:00+00:00,8.8,0,7.8,48.4,8.7,0,0.0,1.1,25.1
2025-11-09 15:30:00+00:00,8.9,0,7.8,49.1,8.7,0,0.0,0.3,25.1
2025-11-09 16:00:00+00:00,8.8,0,7.8,49.7,8.7,0,0.0,0.0,25.0
2025-11-09 16:30:00+00:00,8.8,0,8.2,49.4,8.6,0,0.0,0.0,25.0
2025-11-09 17:00:00+00:00,8.8,0,8.2,48.9,8.6,0,0.0,0.0,25.5
2025-11-09 17:30:00+00:00,8.8,0,8.1,48.5,8.6,0,0.0,0.0,26.0
2025-11-09 18:00:00+00:00,8.8,0,8.0,47.9,8.6,0,0.0,0.0,26.7
2025-11-09 18:30:00+00:00,8.8,0,7.7,47.3,8.6,0,0.0,0.0,27.5
2025-11-09 19:00:00+00:00,8.9,0,7.8,46.0,8.7,0,0.0,0.0,28.6
2025-11-09 19:30:00+00:00,9.3,0,8.9,42.8,9.1,0,0.0,0.0,29.9
2025-11-09 20:00:00+00:00,9.6,0,9.3,40.7,9.5,0,0.0,0.0,30.9
2025-11-09 20:30:00+00:00,10.0,0,8.8,39.1,9.9,0,0.0,0.0,32.2
2025-11-09 21:00:00+00:00,10.6,0,9.4,36.3,10.4,0,0.0,0.0,33.2
2025-11-09 21:30:00+00:00,11.1,0,11.7,31.7,10.9,0,0.0,0.0,34.6
2025-11-09 22:00:00+00:00,11.8,0,12.6,26.0,11.6,0,0.0,0.0,38.0
2025-11-09 22:30:00+00:00,12.7,0,14.0,19.4,12.5,0,0.0,0.0,41.3
2025-11-09 23:00:00+00:00,13.0,0,14.3,16.9,12.8,0,0.0,0.0,43.0
2025-11-09 23:30:00+00:00,13.0,0,14.5,16.2,12.9,0,0.0,0.0,43.4
2025-11-10 00:00:00+00:00,12.9,0,14.3,16.3,12.7,0,0.0,0.0,43.7
2025-11-10 00:30:00+00:00,12.8,0,14.2,16.0,12.6,0,0.0,0.0,44.4
2025-11-10 01:00:00+00:00,12.6,0,14.0,15.6,12.5,0,0.0,0.0,45.3
2025-11-10 01:30:00+00:00,12.4,0,13.8,15.4,12.3,0,0.0,0.0,46.1
2025-11-10 02:00:00+00:00,11.1,0,13.8,15.6,12.3,0,0.0,0.0,47.2
2025-11-10 02:30:00+00:00,9.6,0,13.7,16.1,12.4,0,0.0,0.0,48.1
2025-11-10 03:00:00+00:00,8.7,0,13.7,16.3,12.5,0,0.0,0.0,48.8
2025-11-10 03:30:00+00:00,8.8,0,12.9,17.2,12.7,0,0.0,0.0,48.4
2025-11-10 04:00:00+00:00,9.4,0,12.2,17.5,12.4,0,0.0,0.0,48.3
2025-11-10 04:30:00+00:00,11.5,0,7.7,18.4,12.2,0,0.0,0.0,50.2
2025-11-10 05:00:00+00:00,11.9,0,7.3,19.1,11.8,0,0.0,0.0,49.8
2025-11-10 05:30:00+00:00,11.3,0,9.2,19.9,11.2,0,0.0,0.0,48.4
2025-11-10 06:00:00+00:00,10.6,0,8.8,23.2,10.5,0,0.0,0.2,46.7
2025-11-10 06:30:00+00:00,9.7,0,8.5,28.1,9.6,0,0.0,0.0,44.0
2025-11-10 07:00:00+00:00,9.3,0,8.3,29.9,9.2,0,0.0,0.2,43.2
2025-11-10 07:30:00+00:00,9.1,0,10.3,29.2,9.0,0,0.0,0.2,42.2
2025-11-10 08:00:00+00:00,8.9,0,10.3,29.5,8.8,0,0.0,1.5,41.0
2025-11-10 08:30:00+00:00,8.8,0,9.9,30.1,8.6,0,0.0,3.2,39.5
2025-11-10 09:00:00+00:00,8.6,0,9.7,29.8,8.3,0,0.0,4.5,39.0
2025-11-10 09:30:00+00:00,8.5,0,10.1,28.3,8.1,0,0.0,5.6,39.5
2025-11-10 10:00:00+00:00,8.4,0,10.0,28.8,8.0,0,0.0,6.2,38.5
2025-11-10 10:30:00+00:00,8.5,0,9.6,29.4,8.1,0,0.0,6.1,38.2
2025-11-10 11:00:00+00:00,8.5,0,9.6,30.2,8.1,0,0.0,5.9,37.7
2025-11-10 11:30:00+00:00,8.4,0,10.6,30.0,7.9,0,0.0,5.7,37.5
2025-11-10 12:00:00+00:00,8.6,0,10.9,30.4,8.0,0,0.0,5.5,36.6
2025-11-10 12:30:00+00:00,8.6,0,11.6,30.7,8.0,0,0.0,5.7,35.4
2025-11-10 13:00:00+00:00,8.7,0,11.6,31.6,8.0,0,0.0,5.3,34.7
2025-11-10 13:30:00+00:00,8.6,0,10.1,33.3,7.9,0,0.0,4.6,35.5
2025-11-10 14:00:00+00:00,8.3,0,9.8,36.0,7.6,0,0.0,3.8,34.5
2025-11-10 14:30:00+00:00,8.2,0,9.7,38.4,7.5,0,0.0,2.7,33.4
2025-11-10 15:00:00+00:00,8.1,0,9.7,40.5,7.6,0,0.0,1.9,32.3
2025-11-10 15:30:00+00:00,8.3,0,9.9,42.1,7.8,0,0.0,0.8,31.1
2025-11-10 16:00:00+00:00,8.5,0,10.0,43.0,7.8,0,0.0,0.0,30.5
2025-11-10 16:30:00+00:00,8.5,0,9.9,43.8,7.9,0,0.0,0.0,29.8
2025-11-10 17:00:00+00:00,8.4,0,9.8,44.0,7.8,0,0.0,0.0,29.9
2025-11-10 17:30:00+00:00,8.4,0,10.9,43.2,7.7,0,0.0,0.0,29.8
2025-11-10 18:00:00+00:00,8.5,0,10.8,43.0,7.9,0,0.0,0.0,29.6
2025-11-10 18:30:00+00:00,8.5,0,12.0,42.3,7.9,0,0.0,0.0,29.3
2025-11-10 19:00:00+00:00,8.6,0,12.0,41.7,8.0,0,0.0,0.0,29.7
2025-11-10 19:30:00+00:00,9.1,0,8.6,42.4,8.4,0,0.0,0.0,31.4
2025-11-10 20:00:00+00:00,9.3,0,9.1,40.8,8.6,0,0.0,0.0,32.1
2025-11-10 20:30:00+00:00,9.8,0,11.4,36.6,9.1,0,0.0,0.0,33.0
2025-11-10 21:00:00+00:00,10.5,0,12.2,33.4,9.7,0,0.0,0.0,34.1
2025-11-10 21:30:00+00:00,11.2,0,13.3,28.4,10.4,0,0.0,0.0,36.6
2025-11-10 22:00:00+00:00,12.1,0,14.3,24.3,11.2,0,0.0,0.0,38.1
2025-11-10 22:30:00+00:00,12.6,0,17.9,18.7,11.7,0,0.0,0.0,39.0
2025-11-10 23:00:00+00:00,12.9,0,19.0,15.4,12.1,0,0.0,0.1,40.5
2025-11-10 23:30:00+00:00,13.0,0,19.0,14.7,12.2,0,0.0,0.0,41.1
2025-11-11 00:00:00+00:00,13.0,0,19.0,15.3,12.2,0,0.0,0.0,40.5
2025-11-11 00:30:00+00:00,13.0,0,18.8,14.1,12.2,0,0.0,0.0,41.9
2025-11-11 01:00:00+00:00,13.0,0,19.0,13.7,12.3,0,0.0,0.0,42.0
2025-11-11 01:30:00+00:00,13.3,0,17.8,14.2,12.6,0,0.0,0.0,42.0
2025-11-11 02:00:00+00:00,13.7,0,18.1,14.5,13.0,0,0.0,0.1,40.5
2025-11-11 02:30:00+00:00,14.1,0,16.7,14.8,13.4,0,0.0,0.0,41.1
2025-11-11 03:00:00+00:00,14.1,0,16.7,14.7,13.5,0,0.0,0.1,40.8
2025-11-11 03:30:00+00:00,14.2,0,16.3,14.9,13.7,0,0.0,0.0,40.8
2025-11-11 04:00:00+00:00,14.0,0,16.1,14.6,13.6,0,0.0,0.2,41.5
2025-11-11 04:30:00+00:00,13.8,0,14.4,15.3,13.4,0,0.0,0.0,43.0
2025-11-11 05:00:00+00:00,13.5,0,14.0,16.4,13.1,0,0.0,0.2,42.8
2025-11-11 05:30:00+00:00,12.2,0,15.0,21.9,11.9,0,0.0,0.0,38.9
2025-11-11 06:00:00+00:00,11.3,0,14.0,27.7,11.0,0,0.0,0.2,35.7
2025-11-11 06:30:00+00:00,10.6,0,13.3,30.8,10.3,0,0.0,0.0,34.9
2025-11-11 07:00:00+00:00,10.5,0,12.5,30.4,10.1,0,0.0,0.1,36.4
2025-11-11 07:30:00+00:00,10.2,0,13.3,27.4,9.9,0,0.0,0.2,38.9
2025-11-11 08:00:00+00:00,9.8,0,12.9,26.4,9.5,0,0.0,1.0,40.4
2025-11-11 08:30:00+00:00,9.3,0,14.2,24.9,9.1,0,0.0,1.9,40.5
2025-11-11 09:00:00+00:00,9.0,0,13.8,24.3,8.9,0,0.0,2.7,41.2
2025-11-11 09:30:00+00:00,9.0,0,11.7,24.2,8.9,0,0.0,3.1,43.1
2025-11-11 10:00:00+00:00,8.9,0,11.4,22.9,8.7,0,0.0,3.4,44.6
2025-11-11 10:30:00+00:00,8.8,0,11.0,23.2,8.7,0,0.0,3.7,44.7
2025-11-11 11:00:00+00:00,8.6,0,10.7,23.0,8.5,0,0.0,4.1,45.2
2025-11-11 11:30:00+00:00,8.7,0,9.1,22.7,8.4,0,0.0,4.0,47.2
2025-11-11 12:00:00+00:00,8.6,0,8.9,22.6,8.3,0,0.0,3.8,47.7
2025-11-11 12:30:00+00:00,8.6,0,7.5,23.1,8.3,0,0.0,3.7,48.8
2025-11-11 13:00:00+00:00,8.6,0,7.5,22.2,8.3,0,0.0,3.3,50.1
2025-11-11 13:30:00+00:00,8.5,0,7.4,22.7,8.1,0,0.0,2.5,50.7
2025-11-11 14:00:00+00:00,8.5,0,7.5,22.2,8.2,0,0.0,1.9,51.7
2025-11-11 14:30:00+00:00,8.5,0,9.6,20.4,8.2,0,0.0,1.3,52.0
2025-11-11 15:00:00+00:00,8.4,0,9.7,21.2,8.1,0,0.0,0.6,52.0
2025-11-11 15:30:00+00:00,8.4,0,9.3,22.3,8.1,0,0.0,0.1,51.8
2025-11-11 16:00:00+00:00,8.3,0,9.1,22.8,8.0,0,0.0,0.0,51.8
2025-11-11 16:30:00+00:00,8.3,0,7.8,22.5,8.1,0,0.0,0.0,53.3
2025-11-11 17:00:00+00:00,8.2,0,7.6,21.6,8.1,0,0.0,0.0,54.4
2025-11-11 17:30:00+00:00,8.2,0,7.8,20.7,8.1,0,0.0,0.0,55.2
2025-11-11 18:00:00+00:00,8.3,0,7.8,19.4,8.2,0,0.0,0.0,56.3
2025-11-11 18:30:00+00:00,8.5,0,8.8,16.4,8.4,0,0.0,0.0,57.8
2025-11-11 19:00:00+00:00,8.8,0,9.2,13.4,8.6,0,0.0,0.0,60.0
2025-11-11 19:30:00+00:00,9.1,0,10.7,10.3,8.9,0,0.0,0.0,60.9
2025-11-11 20:00:00+00:00,9.4,0,11.1,9.3,9.2,0,0.0,0.0,61.0
2025-11-11 20:30:00+00:00,9.2,0,10.6,9.4,9.5,0,0.0,0.0,61.2
2025-11-11 21:00:00+00:00,7.7,0,10.9,9.2,9.8,0,0.0,0.0,62.3
2025-11-11 21:30:00+00:00,6.1,0,10.8,8.2,10.2,0,0.0,0.0,64.7
2025-11-11 22:00:00+00:00,4.9,0,11.1,7.3,10.5,0,0.0,0.0,66.1
2025-11-11 22:30:00+00:00,4.6,0,9.7,7.7,10.9,0,0.0,0.0,67.1
2025-11-11 23:00:00+00:00,4.7,0,9.9,8.1,11.1,0,0.0,0.0,66.2
2025-11-11 23:30:00+00:00,4.8,0,9.3,8.2,11.3,0,0.0,0.0,66.4
2025-11-12 00:00:00+00:00,4.8,0,9.3,8.3,11.3,0,0.0,0.0,66.3
2025-11-12 00:30:00+00:00,4.8,0,9.9,8.3,11.3,0,0.0,0.0,65.6
2025-11-12 01:00:00+00:00,4.8,0,10.0,8.2,11.4,0,0.0,0.0,65.6
2025-11-12 01:30:00+00:00,5.0,0,9.6,8.7,11.7,0,0.0,0.0,65.0
2025-11-12 02:00:00+00:00,5.0,0,9.7,8.6,11.9,0,0.0,0.0,64.8
2025-11-12 02:30:00+00:00,4.5,0,9.9,8.7,11.9,0,0.0,0.0,64.8
2025-11-12 03:00:00+00:00,3.9,0,10.1,8.8,12.1,0,0.0,0.0,65.1
2025-11-12 03:30:00+00:00,3.9,0,7.2,9.1,12.5,0,0.0,0.0,67.3
2025-11-12 04:00:00+00:00,3.8,0,9.4,8.8,12.2,0,0.0,0.0,65.7
2025-11-12 04:30:00+00:00,4.3,0,9.3,8.9,12.2,0,0.0,0.0,65.2
2025-11-12 05:00:00+00:00,5.4,0,9.1,8.8,12.0,0,0.0,0.0,64.6
2025-11-12 05:30:00+00:00,6.2,0,9.8,10.2,11.5,0,0.0,0.0,62.3
2025-11-12 06:00:00+00:00,6.9,0,9.4,13.4,10.9,0,0.0,0.1,59.2
2025-11-12 06:30:00+00:00,7.5,0,9.0,18.2,10.2,0,0.0,0.0,55.0
2025-11-12 07:00:00+00:00,8.2,0,8.7,20.4,9.8,0,0.0,0.1,52.7
2025-11-12 07:30:00+00:00,8.5,0,11.1,19.7,9.6,0,0.0,0.1,50.9
2025-11-12 08:00:00+00:00,9.1,0,11.2,20.0,9.4,0,0.0,1.0,49.3
2025-11-12 08:30:00+00:00,9.1,0,11.8,21.0,9.3,0,0.0,2.1,46.7
2025-11-12 09:00:00+00:00,8.9,0,12.2,20.1,9.3,0,0.0,3.2,46.3
2025-11-12 09:30:00+00:00,8.7,0,12.5,20.2,9.2,0,0.0,4.0,45.4
2025-11-12 10:00:00+00:00,9.0,0,12.5,20.1,9.2,0,0.0,4.7,44.4
2025-11-12 10:30:00+00:00,9.0,0,11.0,23.3,9.0,0,0.0,5.1,42.5
2025-11-12 11:00:00+00:00,9.1,0,11.1,23.2,9.1,0,0.0,6.2,41.4
2025-11-12 11:30:00+00:00,9.0,0,10.5,24.8,9.0,0,0.0,6.6,40.0
2025-11-12 12:00:00+00:00,9.0,0,10.5,26.4,9.0,0,0.0,6.4,38.6
2025-11-12 12:30:00+00:00,9.0,0,9.7,28.4,9.0,0,0.0,6.4,37.3
2025-11-12 13:00:00+00:00,9.1,0,9.6,30.8,9.1,0,0.0,5.6,35.9
2025-11-12 13:30:00+00:00,9.3,0,8.3,33.8,9.2,0,0.0,4.7,34.7
2025-11-12 14:00:00+00:00,9.3,0,8.3,36.3,9.3,0,0.0,3.7,33.0
2025-11-12 14:30:00+00:00,9.3,0,8.3,39.1,9.2,0,0.0,2.4,31.7
2025-11-12 15:00:00+00:00,9.3,0,8.2,40.7,9.2,0,0.0,1.2,31.4
2025-11-12 15:30:00+00:00,9.2,0,8.2,41.9,9.2,0,0.0,0.3,31.1
2025-11-12 16:00:00+00:00,9.0,0,8.1,43.3,9.1,0,0.0,0.0,30.4
2025-11-12 16:30:00+00:00,8.9,0,10.9,42.2,8.9,0,0.0,0.0,29.0
2025-11-12 17:00:00+00:00,8.8,0,11.1,41.0,8.8,0,0.0,0.0,30.3
2025-11-12 17:30:00+00:00,8.7,0,12.8,38.0,8.7,0,0.0,0.0,31.8
2025-11-12 18:00:00+00:00,8.9,0,13.1,36.1,8.9,0,0.0,0.0,32.9
2025-11-12 18:30:00+00:00,9.2,0,13.4,34.4,9.2,0,0.0,0.0,33.7
2025-11-12 19:00:00+00:00,9.4,0,13.6,32.3,9.4,0,0.0,0.0,35.3
2025-11-12 19:30:00+00:00,9.8,0,13.8,26.5,9.8,0,0.0,0.0,40.1
2025-11-12 20:00:00+00:00,10.2,0,14.4,20.3,10.2,0,0.0,0.0,44.8
